t,intensity
1230,48.388230918125615
1231,48.39715144161322
1232,48.39538120413705
1233,48.396601808516785
1234,48.400765586179006
1235,48.39555671115733
1236,48.4011895475819
1237,48.39756168024499
1238,48.39418732304848
1239,48.398356878719596
1240,48.40328046455191
1241,48.395712717397586
1242,48.40091653666147
1243,48.40885985439417
1244,48.414221124400534
1245,48.41059109031028
1246,48.415371670422374
1247,48.408363667880046
1248,48.41118478072456
1249,48.409296816317095
1250,48.41076515282833
1251,48.41291457213844
1252,48.41889264459467
1253,48.420093748194375
1254,48.4175752585659
1255,48.419879239614026
1256,48.41916998902178
1257,48.41615386837696
1258,48.422602126307275
1259,48.42427847113885
1260,48.419438666435546
1261,48.4245760385971
1262,48.42636722135552
1263,48.426682845091584
1264,48.420463540763855
1265,48.421616975790144
1266,48.43152842780378
1267,48.43020598601722
1268,48.42230166984457
1269,48.42675434795169
1270,48.428284075807476
1271,48.41772909805281
1272,48.42668140058936
1273,48.43029554515514
1274,48.426253105679784
1275,48.43001820072803
1276,48.42542829490957
1277,48.42866181313919
1278,48.42477826890853
1279,48.418689692032125
1280,48.42664384353152
1281,48.428554197723464
1282,48.42814829259837
1283,48.426386722135554
1284,48.43580776564396
1285,48.442221355520886
1286,48.43870471485526
1287,48.4389957820535
1288,48.43247529901196
1289,48.423265875079444
1290,48.4280385104293
1291,48.431399867105796
1292,48.4278261686023
1293,48.428448749061076
1294,48.42924972554458
1295,48.42439764257237
1296,48.42202360316635
1297,48.41981207026059
1298,48.41655327324204
1299,48.41860735540533
1300,48.42380178540475
1301,48.42679407176287
1302,48.4202837002369
1303,48.424492257468074
1304,48.42289463800774
1305,48.41661033107991
1306,48.42503611255562
1307,48.41462630727451
1308,48.41099121742648
1309,48.408740682960655
1310,48.412297047437455
1311,48.418969925463685
1312,48.42011180447218
1313,48.41856257583637
1314,48.41487981741492
1315,48.403658924134746
1316,48.409493268619634
1317,48.40693361067776
1318,48.40775697694574
1319,48.40582278846709
1320,48.40752657884093
1321,48.3985453862599
1322,48.40833044432888
1323,48.41133356445369
1324,48.40632258623678
1325,48.40055541110533
1326,48.403211128445136
1327,48.4079722077772
1328,48.41044230658115
1329,48.41202186976368
1330,48.412447275668804
1331,48.4165626625065
1332,48.41554356618709
1333,48.41441829895418
1334,48.419328884266484
1335,48.41751964523026
1336,48.41685084070029
1337,48.42047581903276
1338,48.42780883457561
1339,48.42581686600797
1340,48.42638816663778
1341,48.429872306003354
1342,48.434508435892994
1343,48.43307043392847
1344,48.43293970647715
1345,48.44207401629399
1346,48.44430938348645
1347,48.44258681458369
1348,48.43906222915583
1349,48.439197290113825
1350,48.44785780320102
1351,48.44738328422026
1352,48.453278297798576
1353,48.45255026867741
1354,48.457254290171605
1355,48.46195542266135
1356,48.46216487548391
1357,48.47180837233489
1358,48.47732998208817
1359,48.478927601548506
1360,48.480495608713234
1361,48.475431906165134
1362,48.48000303345467
1363,48.48201955856012
1364,48.48686947477899
1365,48.48964219679898
1366,48.49202706997169
1367,48.490031490148496
1368,48.48989498468828
1369,48.48676835962328
1370,48.49171505749119
1371,48.49069885017623
1372,48.493069278326686
1373,48.4909682498411
1374,48.495878835153405
1375,48.494760068180504
1376,48.493412347605016
1377,48.489502802334314
1378,48.485911769804126
1379,48.49591928121569
1380,48.483784018027386
1381,48.48491217426475
1382,48.49173383602011
1383,48.49023010920437
1384,48.49864216790894
1385,48.50082119951465
1386,48.5054753856821
1387,48.496499971109955
1388,48.5009772057549
1389,48.49610778875599
1390,48.49784624718322
1391,48.49386231004796
1392,48.48794707343849
1393,48.48979531403479
1394,48.48454815970417
1395,48.48549503091235
1396,48.48202967007569
1397,48.48347056104466
1398,48.48212645172474
1399,48.48310076847518
1400,48.475668082278844
1401,48.477284480268096
1402,48.48355000866702
1403,48.479352285202516
1404,48.47396212515167
1405,48.47465404171722
1406,48.46624270526377
1407,48.467257468076504
1408,48.46324825215231
1409,48.46315797076328
1410,48.46100132894205
1411,48.4565002600104
1412,48.46683495117583
1413,48.46506182469521
1414,48.467058126769516
1415,48.46406656266251
1416,48.45534538048189
1417,48.462034148032586
1418,48.46494987577281
1419,48.46210709539493
1420,48.45501386722135
1421,48.446375021667535
1422,48.450937481943726
1423,48.45416594441556
1424,48.45292800600913
1425,48.45004044606229
1426,48.44657364072341
1427,48.44411509793725
1428,48.4442414918819
1429,48.45103209683943
1430,48.44730383659791
1431,48.44819798347489
1432,48.44681703934824
1433,48.44670942393251
1434,48.44439822037326
1435,48.44409920841278
1436,48.44719405442884
1437,48.443466516438434
1438,48.443243340844745
1439,48.44051900964927
1440,48.44757829202057
1441,48.45135494308661
1442,48.4535859767724
1443,48.46087999075519
1444,48.456992113017854
1445,48.453783873577166
1446,48.44866672444675
1447,48.4606864274571
1448,48.46140723406714
1449,48.45854639741145
1450,48.4667627260646
1451,48.46671144623563
1452,48.462747009880395
1453,48.468638412203155
1454,48.46544100652915
1455,48.46866152423875
1456,48.469923296931874
1457,48.4773848731727
1458,48.47220127693997
1459,48.477811723580054
1460,48.48125975039002
1461,48.478636534350265
1462,48.480185040734966
1463,48.47673990292945
1464,48.47955884902063
1465,48.48572687351938
1466,48.48141358987693
1467,48.49156121800428
1468,48.488854943086615
1469,48.49597706130467
1470,48.49610634425377
1471,48.49685026289941
1472,48.49727133529785
1473,48.49858005431329
1474,48.50551510949327
1475,48.50704989310684
1476,48.512263823886286
1477,48.513168082278845
1478,48.510044346218294
1479,48.50675160339747
1480,48.49762812734732
1481,48.502672329115384
1482,48.51243788640434
1483,48.516551106488706
1484,48.518021609753276
1485,48.51922632460854
1486,48.51722424452534
1487,48.52098645056913
1488,48.51964595250477
1489,48.5165742185243
1490,48.51879947420119
1491,48.508869965909746
1492,48.5123822730687
1493,48.508371612642286
1494,48.50618969203212
1495,48.50825244120876
1496,48.515034379152944
1497,48.515102270757495
1498,48.513333477783554
1499,48.51094643785751
1500,48.520466429768305
1501,48.517911105333106
1502,48.51141373432715
1503,48.513351534061364
1504,48.51716140867857
1505,48.52142774599873
1506,48.52219622118218
1507,48.521182180620556
1508,48.526601952967006
1509,48.52584070029468
1510,48.53271436413012
1511,48.54245608713237
1512,48.54390420061247
1513,48.54084691165424
1514,48.54050962038482
1515,48.538222251112266
1516,48.53900228231351
1517,48.54448489050673
1518,48.54737822846247
1519,48.5494937019703
1520,48.54686976367944
1521,48.550419627896225
1522,48.549979776968854
1523,48.55372320448374
1524,48.55300239787369
1525,48.561544461778475
1526,48.562784566938234
1527,48.5615459062807
1528,48.57053576587508
1529,48.57574247414341
1530,48.57760154850639
1531,48.576082654417284
1532,48.57667851158491
1533,48.58122724908996
1534,48.583613566764896
1535,48.58738877332871
1536,48.58660368636968
1537,48.5862931183914
1538,48.59394681342809
1539,48.60051640954527
1540,48.60376292829491
1541,48.60706144912463
1542,48.61519110764431
1543,48.61719679898307
1544,48.62623360489975
1545,48.623373490495176
1546,48.624364419021205
1547,48.62010674871439
1548,48.62038625989484
1549,48.62272563124747
1550,48.62387906627376
1551,48.62702880337436
1552,48.62778427803779
1553,48.62927644883573
1554,48.637185098515054
1555,48.63819769457445
1556,48.64043378401803
1557,48.64004810192408
1558,48.642588981337035
1559,48.63835586756804
1560,48.63887949962443
1561,48.63941974345641
1562,48.63392196798983
1563,48.63209900618247
1564,48.63281620153695
1565,48.629867972496676
1566,48.62782833535564
1567,48.63017348471717
1568,48.63078089790258
1569,48.629862916738894
1570,48.6231098688392
1571,48.61882836424568
1572,48.616673166926674
1573,48.61566129311839
1574,48.6212081816606
1575,48.619531836829026
1576,48.61807288958225
1577,48.61786849251748
1578,48.61022201999191
1579,48.60904547293003
1580,48.59744539781591
1581,48.59800153117236
1582,48.58664918818975
1583,48.59117842491477
1584,48.5900964927486
1585,48.58819336106777
1586,48.58932296180736
1587,48.58109435488531
1588,48.58385479863639
1589,48.5773256485815
1590,48.571949211301785
1591,48.565617958051654
1592,48.56042930606113
1593,48.55930981683712
1594,48.553110735540535
1595,48.549979776968854
1596,48.53518879644075
1597,48.531919165655516
1598,48.529269948575724
1599,48.52444603339689
1600,48.52206910498642
1601,48.51895186918588
1602,48.51107860981106
1603,48.51043797307448
1604,48.509726555728896
1605,48.500192841046974
1606,48.49535086959034
1607,48.49820376148379
1608,48.496085398971516
1609,48.49855116426879
1610,48.49023733171549
1611,48.48378112902294
1612,48.47905471774426
1613,48.470588490206275
1614,48.474469867683595
1615,48.47506789160455
1616,48.4674813659213
1617,48.462953573698506
1618,48.4618701970301
1619,48.454334951175824
1620,48.454040994973134
1621,48.451661177558215
1622,48.444781735713875
1623,48.44234919396776
1624,48.441825561911365
1625,48.44105853123014
1626,48.437867625816146
1627,48.440926359276595
1628,48.44323106257583
1629,48.44103325244121
1630,48.438193361067775
1631,48.43685286300341
1632,48.42646905876235
1633,48.42794100652915
1634,48.431861385566535
1635,48.43015831744381
1636,48.42985497197666
1637,48.43455393771306
1638,48.43339905818455
1639,48.43657479632519
1640,48.43558459005027
1641,48.442108684347374
1642,48.450224620095916
1643,48.44861977812446
1644,48.45002455653782
1645,48.45447362338938
1646,48.455393771306404
1647,48.4564475356792
1648,48.454027994453114
1649,48.46137834402265
1650,48.46665149939331
1651,48.47483749349974
1652,48.48187583058878
1653,48.48183177327093
1654,48.48463988559542
1655,48.48890044490668
1656,48.49548809730167
1657,48.49960420639048
1658,48.50403810596868
1659,48.49915857745421
1660,48.50312445831167
1661,48.503984659386376
1662,48.504779135609866
1663,48.51287629282949
1664,48.52497255445773
1665,48.52716241983013
1666,48.5281620153695
1667,48.53337089039117
1668,48.53615444617785
1669,48.5412152597215
1670,48.54655197319004
1671,48.54648624833882
1672,48.5427991564107
1673,48.551559340151385
1674,48.56426157046282
1675,48.565546455191544
1676,48.568169671231296
1677,48.571999046628534
1678,48.580634280926795
1679,48.58256413589877
1680,48.58583737793956
1681,48.59188695325591
1682,48.59228419136765
1683,48.591348153926155
1684,48.60001588952447
1685,48.606013462760735
1686,48.61639365574623
1687,48.61302002080083
1688,48.61581152134974
1689,48.61518749638874
1690,48.6192530478997
1691,48.61656555151095
1692,48.61663127636216
1693,48.62008869243659
1694,48.62032920205697
1695,48.62763116080199
1696,48.629724244525335
1697,48.63314121453747
1698,48.63112396718091
1699,48.6337435719651
1700,48.626594730455885
1701,48.62819957242734
1702,48.62367394695788
1703,48.623455104870864
1704,48.624115242387475
1705,48.631571040619406
1706,48.621247905471776
1707,48.61990162939851
1708,48.618098168371176
1709,48.62133818686081
1710,48.6116109088808
1711,48.608197550124224
1712,48.61421462414052
1713,48.61018446293407
1714,48.60776275495464
1715,48.6004651297163
1716,48.60217614260126
1717,48.601343387068816
1718,48.594362107817645
1719,48.59067573814064
1720,48.59082885537644
1721,48.58952880337436
1722,48.590268388513316
1723,48.58060683538453
1724,48.5719029872306
1725,48.57598442826602
1726,48.56652004969088
1727,48.56371338186861
1728,48.56246388744439
1729,48.563237418385626
1730,48.555399549315304
1731,48.552089472467785
1732,48.552974952331425
1733,48.54600739585139
1734,48.54439099786214
1735,48.53703848153926
1736,48.53984009360374
1737,48.53385263188305
1738,48.52699196856763
1739,48.52481799271971
1740,48.51660094181545
1741,48.5197008435893
1742,48.50817877159531
1743,48.50942971052175
1744,48.50328479805859
1745,48.50360547755243
1746,48.50419122320449
1747,48.5007713641879
1748,48.50572456231583
1749,48.50517492921939
1750,48.502406540706076
1751,48.503411192003234
1752,48.495555988906226
1753,48.49306783382446
1754,48.486654243947534
1755,48.48970286589241
1756,48.484452822557344
1757,48.48642601259606
1758,48.48265008378113
1759,48.48309137921073
1760,48.478505806898944
1761,48.481794216213096
1762,48.48530291211649
1763,48.47928511584908
1764,48.47353094123765
1765,48.47284046917432
1766,48.4778911712024
1767,48.47640550066447
1768,48.47871092621482
1769,48.481087854625294
1770,48.4849800658693
1771,48.476875686138555
1772,48.480801843184835
1773,48.48011859363263
1774,48.47934578494251
1775,48.48695470041024
1776,48.47822918472294
1777,48.481679378286245
1778,48.47913055411105
1779,48.48100479574739
1780,48.47549907551858
1781,48.47375339458023
1782,48.4743405847345
1783,48.484452100306235
1784,48.48356300918704
1785,48.47731914832149
1786,48.48317588259086
1787,48.483453949269084
1788,48.48097084994511
1789,48.48001386722135
1790,48.482902871670426
1791,48.48826125267233
1792,48.49556321141735
1793,48.49724533425781
1794,48.494903796151846
1795,48.495968394291324
1796,48.4962609059918
1797,48.49860894435778
1798,48.50722901138268
1799,48.50485280522332
1800,48.51011368232507
1801,48.515088547986366
1802,48.511008551453166
1803,48.50827121973768
1804,48.52055815565956
1805,48.52216949789103
1806,48.51778760039291
1807,48.52033136881031
1808,48.52589342462587
1809,48.530213208528345
1810,48.537520223031144
1811,48.5321300629803
1812,48.54035433639568
1813,48.536823250707805
1814,48.54870139250014
1815,48.552141474547874
1816,48.55279511180447
1817,48.5587081816606
1818,48.55851100710695
1819,48.564597417230026
1820,48.57201276939966
1821,48.57862353383024
1822,48.57419685676316
1823,48.58038582654417
1824,48.58554342173687
1825,48.58708831686601
1826,48.589605361992255
1827,48.59448922401341
1828,48.593727971341075
1829,48.602352371872655
1830,48.60702172531346
1831,48.61343675969261
1832,48.61523444271104
1833,48.62505489108453
1834,48.619804125498355
1835,48.62529323395158
1836,48.62524267637372
1837,48.63085023400936
1838,48.63236479459179
1839,48.63460016178425
1840,48.63206722713353
1841,48.631406367365805
1842,48.631285751430056
1843,48.63422820246143
1844,48.640885190963196
1845,48.649180244987576
1846,48.63963497428786
1847,48.64392225689028
1848,48.64902207199399
1849,48.64564915929971
1850,48.646305685560755
1851,48.64176489281793
1852,48.64012899404865
1853,48.6395605824233
1854,48.63097373894956
1855,48.637112151152714
1856,48.62845886057664
1857,48.630769341884786
1858,48.628704425954815
1859,48.62730903680592
1860,48.62249884439822
1861,48.61921404633963
1862,48.617131796382964
1863,48.614020338591324
1864,48.60652192754377
1865,48.6065472063327
1866,48.599849771768646
1867,48.5968264286127
1868,48.60150950482464
1869,48.592513867221356
1870,48.59543465071936
1871,48.594463945224476
1872,48.590462674062515
1873,48.58684202923673
1874,48.582843647079216
1875,48.58221384410932
1876,48.57816634887618
1877,48.571975212341826
1878,48.568199283526894
1879,48.56615675738141
1880,48.56522722019992
1881,48.56175752585659
1882,48.55657465187496
1883,48.55653276131045
1884,48.555713728549144
1885,48.553078956491596
1886,48.555370659270814
1887,48.54609695498931
1888,48.54722800023112
1889,48.5407970763275
1890,48.54402842780378
1891,48.550513520540825
1892,48.538490206274915
1893,48.541863118969204
1894,48.53080978794707
1895,48.530669671231294
1896,48.53045010689316
1897,48.52806812272491
1898,48.53332322181776
1899,48.530494164211014
1900,48.53145981394811
1901,48.537459553937715
1902,48.53389596694979
1903,48.530708672791356
1904,48.52958340555845
1905,48.53469622118218
1906,48.53241535216964
1907,48.53572542901716
1908,48.52984269370775
1909,48.5310762986075
1910,48.53229545848501
1911,48.52549763101635
1912,48.52367394695788
1913,48.53278297798579
1914,48.53230051424279
1915,48.52662434275149
1916,48.5338374646097
1917,48.530385826544176
1918,48.53216617553591
1919,48.532795256254694
1920,48.530570000577804
1921,48.53232218177616
1922,48.53262047148553
1923,48.53260024845438
1924,48.52492994164211
1925,48.530650892702376
1926,48.528470416594445
1927,48.531523372045996
1928,48.53078884266482
1929,48.53202822557347
1930,48.53563298087479
1931,48.53282920205697
1932,48.539058617900274
1933,48.53632417518923
1934,48.53833203328133
1935,48.54472612237823
1936,48.548755561333564
1937,48.54434405153984
1938,48.550545299589764
1939,48.55632186398567
1940,48.5468437626394
1941,48.55296339631363
1942,48.5519724677876
1943,48.55348413936557
1944,48.549166522216446
1945,48.55453573698504
1946,48.55985583867799
1947,48.56562951406945
1948,48.56307996764315
1949,48.5669158433004
1950,48.57112440053157
1951,48.56850912925406
1952,48.568524296527414
1953,48.57733576009707
1954,48.579929363841224
1955,48.57340671404634
1956,48.57505633558676
1957,48.576823684058475
1958,48.58738443982204
1959,48.58803374357196
1960,48.583081989946265
1961,48.59118348067256
1962,48.59388614433466
1963,48.59836193447738
1964,48.60409733055989
1965,48.60323496273184
1966,48.596579418732304
1967,48.599514647252555
1968,48.599440977639105
1969,48.6014661697579
1970,48.61119705899347
1971,48.619922574680764
1972,48.6249588316866
1973,48.62529106719824
1974,48.62035809210146
1975,48.61696784538048
1976,48.6211843473739
1977,48.622653406136244
1978,48.619261714913044
1979,48.626458224995666
1980,48.630062258045875
1981,48.63372262668285
1982,48.63467022014214
1983,48.637741231871495
1984,48.63525596579419
1985,48.63357817646039
1986,48.64029438955336
1987,48.642450309123475
1988,48.646279684520714
1989,48.65091075865257
1990,48.64482362627839
1991,48.643163170971285
1992,48.63610894435777
1993,48.6368348067256
1994,48.64316172646906
1995,48.64905890680072
1996,48.64413387646617
1997,48.640995695383374
1998,48.645089414687696
1999,48.645831166579995
2000,48.64465100826255
2001,48.64334806725602
2002,48.639751256716934
2003,48.63686875252788
2004,48.63261180447218
2005,48.631779048939734
2006,48.632336626798406
2007,48.6323481828162
2008,48.63492445253366
2009,48.62701869185879
2010,48.620994395331365
2011,48.61512899404865
2012,48.62557202288092
2013,48.62797567458254
2014,48.624867828046455
2015,48.62693057722309
2016,48.62413979892529
2017,48.62858236551684
2018,48.63313254752412
2019,48.63197477899116
2020,48.63038365979084
2021,48.63769789680476
2022,48.633235829433175
2023,48.63224562315826
2024,48.6344795458485
2025,48.63143453515919
2026,48.63646284740278
2027,48.63980975905703
2028,48.64089530247877
2029,48.63597388339978
2030,48.63452143641301
2031,48.63976209048362
2032,48.64639018894089
2033,48.65261671577974
2034,48.65311651354943
2035,48.65606040908303
2036,48.64907335182296
2037,48.64553937713064
2038,48.64300644247992
2039,48.64360807765644
2040,48.63713454093719
2041,48.64477812445831
2042,48.641359709943956
2043,48.6373057144508
2044,48.641402322759575
2045,48.64147021436413
2046,48.65166406656266
2047,48.64615690183163
2048,48.64613451204715
2049,48.6431285029179
2050,48.642673484717164
2051,48.645105304212166
2052,48.64703082567747
2053,48.65113899000404
2054,48.65510125960594
2055,48.64968726526839
2056,48.6500057780089
2057,48.64995522043104
2058,48.65074319639452
2059,48.64927630438551
2060,48.65335774542093
2061,48.662779511180446
2062,48.65278211128445
2063,48.65796281851274
2064,48.660801265383945
2065,48.66157335182296
2066,48.667625816143754
2067,48.66758898133703
2068,48.669719622118215
2069,48.67192248801063
2070,48.67502311203559
2071,48.6697774022072
2072,48.676423556942275
2073,48.67733214884151
2074,48.68499451089155
2075,48.686088721326634
2076,48.68824969665453
2077,48.69012827179754
2078,48.68783223551164
2079,48.68825186340787
2080,48.69071257294736
2081,48.69788597099439
2082,48.697717686485234
2083,48.695386982145955
2084,48.69440544288438
2085,48.68771450858034
2086,48.691634887617724
2087,48.69785996995435
2088,48.69332567747154
2089,48.696252238978445
2090,48.70176518171838
2091,48.6978917490033
2092,48.69964898595944
2093,48.702617438030856
2094,48.7075598023921
2095,48.71700395793609
2096,48.71134945397816
2097,48.71417995608713
2098,48.71294418443404
2099,48.71169035650315
2100,48.71407378517363
2101,48.71315652626105
2102,48.71773270930837
2103,48.719367163575434
2104,48.71100205119316
2105,48.71824478534697
2106,48.71785982550413
2107,48.710225631247475
2108,48.70997501011151
2109,48.70494380886347
2110,48.70056913387646
2111,48.6992994164211
2112,48.70526593285954
2113,48.70405038423759
2114,48.70931776159935
2115,48.7005301323164
2116,48.695664326573066
2117,48.696606142023455
2118,48.69601750736696
2119,48.697735742763044
2120,48.702858669902355
2121,48.70011339342462
2122,48.69862266712891
2123,48.695914225457905
2124,48.69998049921997
2125,48.68974836771249
2126,48.683646790316054
2127,48.68818469405443
2128,48.690882301958744
2129,48.68147136996591
2130,48.6778261686023
2131,48.679518402958344
2132,48.67849858438782
2133,48.676588230195875
2134,48.67630366325764
2135,48.66966039752701
2136,48.66725096781649
2137,48.66869619229214
2138,48.66657277402207
2139,48.669444444444444
2140,48.66284595828277
2141,48.65448012364939
2142,48.64601750736696
2143,48.64751256716935
2144,48.64395403593922
2145,48.64274065407061
2146,48.64129398509274
2147,48.634244814237015
2148,48.6343560409083
2149,48.63530796787427
2150,48.63413069856128
2151,48.6318476627954
2152,48.63002397873693
2153,48.64100219564338
2154,48.640754463511875
2155,48.63747399895996
2156,48.63695108915468
2157,48.624173744727564
2158,48.62023242040793
2159,48.62093300398683
2160,48.620600768475185
2161,48.6186001328942
2162,48.6183935690761
2163,48.622064049228634
2164,48.6201544172878
2165,48.62185820766164
2166,48.63293031721269
2167,48.634452100306234
2168,48.635010400416014
2169,48.63616239094008
2170,48.632187120818166
2171,48.63326327497544
2172,48.63213800774253
2173,48.63497717686485
2174,48.64569827237534
2175,48.64172011324897
2176,48.63385479863639
2177,48.630135205408216
2178,48.63936701912521
2179,48.64727205754897
2180,48.64714060784654
2181,48.646575807476744
2182,48.64803836597908
2183,48.649570982839315
2184,48.6439944820015
2185,48.6481806494482
2186,48.656982001502286
2187,48.658428670480156
2188,48.654280782342404
2189,48.657899982665974
2190,48.65903536141445
2191,48.65666565551511
2192,48.65716689778702
2193,48.66058242329693
2194,48.661202114751255
2195,48.66784971398856
2196,48.66540417172242
2197,48.664866094643784
2198,48.66383472005547
2199,48.673564164788814
2200,48.67476093488184
2201,48.676666233316
2202,48.68434159588606
2203,48.68809802392096
2204,48.684521436413014
2205,48.687896515860636
2206,48.68438926445947
2207,48.6879535736985
2208,48.68917273357601
2209,48.69154027272202
2210,48.69370774830993
2211,48.69978115791298
2212,48.69590700294678
2213,48.69806581152135
2214,48.693088779106716
2215,48.69910946437857
2216,48.695935170740164
2217,48.702667995608714
2218,48.69802464320795
2219,48.697051048708616
2220,48.702528601144046
2221,48.69640030045646
2222,48.69181978390247
2223,48.69137559946842
2224,48.685541254983534
2225,48.69066057086728
2226,48.6971796094066
2227,48.69751762292714
2228,48.69487418385624
2229,48.69481784826949
2230,48.68843748194372
2231,48.687150430461664
2232,48.68304732189288
2233,48.682658750794474
2234,48.674979776968854
2235,48.670311868030275
2236,48.673427659328595
2237,48.67529756745825
2238,48.67764488357312
2239,48.671396689200904
2240,48.66576890853412
2241,48.664598139481136
2242,48.66366426879297
2243,48.65747096550529
2244,48.6531085687872
2245,48.64864650141561
2246,48.64771840873635
2247,48.64300138672213
2248,48.64198301265384
2249,48.62516684000693
2250,48.62524484312706
2251,48.62736898364823
2252,48.608360056624484
2253,48.608446004506845
2254,48.60627997342116
2255,48.60807187843069
2256,48.6033794129543
2257,48.60525076558618
2258,48.61304891084532
2259,48.608474894551335
2260,48.6028261686023
2261,48.60190385393194
2262,48.60426705957127
2263,48.59769674120298
2264,48.586329230947015
2265,48.59098847287225
2266,48.58437626393945
2267,48.58280536777027
2268,48.590239498468826
2269,48.586282284624716
2270,48.58788712659617
2271,48.58927457098284
2272,48.585430028312246
2273,48.59285043623967
2274,48.58636678800485
2275,48.583685069625005
2276,48.58216400878258
2277,48.58142225689028
2278,48.58414731033686
2279,48.581574651874966
2280,48.58802868781418
2281,48.58741910787543
2282,48.5932050615358
2283,48.590346391633446
2284,48.58496417634483
2285,48.593431848385045
2286,48.59508074767435
2287,48.59505474663431
2288,48.593122724908994
2289,48.59997761021552
2290,48.597889582249955
2291,48.59448055700006
2292,48.60061680244988
2293,48.60580039868261
2294,48.60509114809037
2295,48.611962645172476
2296,48.61558040099382
2297,48.617825879701854
2298,48.621319408331885
2299,48.61985829433177
2300,48.61455047090772
2301,48.611795082914426
2302,48.60703544808459
2303,48.602085138961115
2304,48.61214754145721
2305,48.616315652626106
2306,48.62339804703299
2307,48.623423325821925
2308,48.6291565551511
2309,48.62571286184781
2310,48.63321127289536
2311,48.63093618189172
2312,48.626238660657535
2313,48.628709481712605
2314,48.63059527936673
2315,48.63470994395331
2316,48.63896905876235
2317,48.64021349742879
2318,48.63560770208586
2319,48.63833925579245
2320,48.634632663084304
2321,48.63591754781302
2322,48.64446466747559
2323,48.6443180504998
2324,48.643412347605015
2325,48.63989570693939
2326,48.64185878546253
2327,48.649392586814585
2328,48.64452894782458
2329,48.63273025365459
2330,48.63904922863581
2331,48.63594932686196
2332,48.6436174669209
2333,48.643362512278266
2334,48.64296021840874
2335,48.63988270641937
2336,48.63329216501993
2337,48.633901744958685
2338,48.63210550644248
2339,48.63960969549893
2340,48.627729386953256
2341,48.62308170104582
2342,48.622414341018086
2343,48.62119156988502
2344,48.61534061362455
2345,48.61515138383313
2346,48.614709366152425
2347,48.61318324955221
2348,48.60841061420235
2349,48.60727812445831
2350,48.60755619113653
2351,48.60632186398567
2352,48.600895591379214
2353,48.59868983648235
2354,48.59025611024441
2355,48.58983792685041
2356,48.59224374530537
2357,48.586622464898596
2358,48.58529063384758
2359,48.58310510198186
2360,48.58194083318888
2361,48.575845756052466
2362,48.57449731322586
2363,48.57186831917721
2364,48.56782804645519
2365,48.56315797076328
2366,48.56802955451551
2367,48.56300918703415
2368,48.55927225977928
2369,48.55417822268446
2370,48.55676388166638
2371,48.554631796382964
2372,48.548980903680594
2373,48.54434332928873
2374,48.542292858381
2375,48.54036083665569
2376,48.532792367250245
2377,48.53733027098862
2378,48.53452432541746
2379,48.53308054544404
2380,48.53201883630901
2381,48.53017781822384
2382,48.52285274744323
2383,48.52381478592477
2384,48.52782255734674
2385,48.5262307158953
2386,48.52921144623563
2387,48.5190710406194
2388,48.526369388108854
2389,48.527907782977984
2390,48.52916161090888
2391,48.53157970763275
2392,48.53391835673427
2393,48.54347590570289
2394,48.54690443173283
2395,48.53446871208182
2396,48.54057823424048
2397,48.53817313803663
2398,48.530388715548625
2399,48.54054573294043
2400,48.54061579129832
2401,48.55278283353557
2402,48.55282327959785
2403,48.5567241578552
2404,48.55757713641879
2405,48.56406439590917
2406,48.56582885537644
2407,48.5693946091177
2408,48.5718972092217
2409,48.57947723464494
2410,48.57690385393194
2411,48.58686947477899
2412,48.59209712832958
2413,48.59596983879355
2414,48.601962356272026
