n,d,segment
625.0,5.011217190206502,54
729.0,5.664973607671513,54
900.0,6.697436993185852,54
1089.0,7.786167292463168,54
1369.0,9.493358996567622,54
1600.0,10.896497401148588,54
1936.0,12.989283365911747,54
2401.0,15.798692541129702,54
2916.0,19.104257662338775,54
3481.0,22.625008590528097,54
4225.0,26.896607503220043,54
5184.0,31.7336674729009,54
6241.0,36.23317563109902,54
7569.0,41.688230863142934,54
9216.0,48.29196362852452,54
11236.0,57.15922692482218,54
13456.0,66.71373702658336,54
16384.0,77.98924605145518,54
19881.0,90.93978009310078,54
24025.0,105.83923600417889,54
28900.0,118.81511055999104,54
35344.0,135.17103714811344,54
42436.0,155.10926695444488,54
51529.0,176.74430752227295,54
62500.0,194.019751678661,54
75625.0,207.37797977875994,54
91809.0,211.33158569781148,54
110889.0,258.0224740924605,54
133956.0,264.69345629298795,54
162409.0,272.1404713130668,54
197136.0,320.80205197624167,54
238144.0,388.9344449950586,54
288369.0,426.8426775692003,54
25.0,0.3684069497830035,55
36.0,0.49579758060823614,55
49.0,0.6388228855579462,55
64.0,0.7939203651021046,55
81.0,0.9664114821412696,55
100.0,1.1641476663801644,55
121.0,1.375864914645758,55
144.0,1.6052986182373332,55
196.0,2.0947102807288736,55
225.0,2.3487440270396873,55
289.0,2.87786033582315,55
361.0,3.4478123202477304,55
400.0,3.7515101551756915,55
529.0,4.706337477395128,55
625.0,5.374529188432671,55
729.0,6.086250335862897,55
900.0,7.30346593385873,55
1089.0,8.07977817594505,55
1369.0,9.646688650178048,55
1600.0,10.8453649637635,55
1936.0,12.494445211076297,55
2401.0,14.712529737790913,55
2916.0,16.92056616777183,55
3481.0,19.3249010308237,55
4225.0,22.31667716535442,55
5184.0,25.764454421703007,55
6241.0,29.8269369350941,55
7569.0,37.03515384572351,55
9216.0,43.70311321070217,55
11236.0,51.96271424597403,55
13456.0,60.87150367568847,55
16384.0,71.70670985486585,55
19881.0,83.97118562783028,55
24025.0,96.01980547030195,55
28900.0,103.95394778941022,55
35344.0,113.1049199198864,55
42436.0,127.94554362454794,55
51529.0,142.86453160376448,55
62500.0,153.36014400588994,55
75625.0,165.58412184264606,55
91809.0,156.54389120526648,55
110889.0,174.71284073309835,55
133956.0,186.01033625258415,55
162409.0,220.05733238843638,55
197136.0,251.0679030594616,55
238144.0,307.6588107288928,55
288369.0,332.29558533737327,55
25.0,0.3816562886389559,56
36.0,0.5265438204927386,56
49.0,0.6848245585309606,56
64.0,0.8477249929332858,56
81.0,1.0155971637989323,56
100.0,1.2003387318716867,56
121.0,1.3962212184275018,56
144.0,1.608663287602403,56
196.0,2.0658645622610154,56
225.0,2.302858511562137,56
289.0,2.805207513149655,56
361.0,3.3470108433550583,56
400.0,3.640201754793497,56
529.0,4.607476841520933,56
625.0,5.299310452664427,56
729.0,5.990951831294964,56
900.0,7.02965282464348,56
1089.0,7.965768107949386,56
1369.0,9.508589105332804,56
1600.0,10.71043769131032,56
1936.0,12.29105152417535,56
2401.0,14.14223709233107,56
2916.0,16.072589278066037,56
3481.0,18.151655066322505,56
4225.0,20.725466222083764,56
5184.0,23.995257204761224,56
6241.0,27.500507537587715,56
7569.0,33.84085732675296,56
9216.0,40.44330314119394,56
11236.0,49.67684394009272,56
13456.0,58.90330098173207,56
16384.0,70.43191199125866,56
19881.0,81.85251922013555,56
24025.0,93.21821468333994,56
28900.0,102.30959541685624,56
35344.0,115.28339003298633,56
42436.0,127.49953274395287,56
51529.0,139.5609323814943,56
62500.0,148.7031640764712,56
75625.0,159.83955549632802,56
91809.0,160.08668878172065,56
110889.0,196.52037185855704,56
133956.0,230.55242683250822,56
162409.0,268.7320155921497,56
197136.0,284.80779068052783,56
238144.0,299.67197512449775,56
288369.0,316.2458442934435,56
25.0,0.3976795317711179,57
36.0,0.5415249586364052,57
49.0,0.7119680083335231,57
64.0,0.8933040269409589,57
81.0,1.0875297827431787,57
100.0,1.2967533501330206,57
121.0,1.5257800043468976,57
144.0,1.7813671954036834,57
196.0,2.3398690261288935,57
225.0,2.6373034652206275,57
289.0,3.265290122603479,57
361.0,3.9420993759959133,57
400.0,4.2980524860176565,57
529.0,5.431544338561336,57
625.0,6.278619502931525,57
729.0,7.144958850577635,57
900.0,8.506022379852293,57
1089.0,10.216555897854835,57
1369.0,12.351424117513414,57
1600.0,13.978037015802794,57
1936.0,16.238973565844006,57
2401.0,19.083412019070014,57
2916.0,21.772024465209164,57
3481.0,24.32556002354795,57
4225.0,27.346937323935364,57
5184.0,30.733576998418876,57
6241.0,34.24932582223574,57
7569.0,39.48743824520688,57
9216.0,44.51093684608038,57
11236.0,50.71274432710366,57
13456.0,57.78045007326485,57
16384.0,67.01391327774549,57
19881.0,74.48439978731587,57
24025.0,82.17800360626478,57
28900.0,93.39211913842044,57
35344.0,108.73546746935847,57
42436.0,121.88997090316691,57
51529.0,133.42689260195897,57
62500.0,149.02842450324903,57
75625.0,169.02248519053308,57
91809.0,169.18951771653406,57
110889.0,182.73502019759152,57
133956.0,199.2232141043438,57
162409.0,227.78926730375338,57
197136.0,261.8585593468673,57
238144.0,300.19662331263913,57
288369.0,358.7950448374441,57
25.0,0.38677383508200247,58
36.0,0.5247458150408716,58
49.0,0.6822301224807572,58
64.0,0.8531167698810049,58
81.0,1.0360104931837457,58
100.0,1.2360666080871148,58
121.0,1.4505298514319285,58
144.0,1.6898142034720476,58
196.0,2.2324466577921025,58
225.0,2.523706980769886,58
289.0,3.1517458075411326,58
361.0,3.8184431761618876,58
400.0,4.164037888530783,58
529.0,5.284335581795051,58
625.0,6.093053282109334,58
729.0,6.943153708866762,58
900.0,8.232634923476754,58
1089.0,9.180570376777728,58
1369.0,10.86013644138024,58
1600.0,12.225288536682669,58
1936.0,14.069576346981375,58
2401.0,16.52563446752969,58
2916.0,19.17550511645338,58
3481.0,21.8328059759778,58
4225.0,24.856484828485435,58
5184.0,28.727826663393213,58
6241.0,32.914921087532726,58
7569.0,39.689351154144966,58
9216.0,45.49440244966853,58
11236.0,51.71736465660914,58
13456.0,58.25072475071695,58
16384.0,65.04411152460787,58
19881.0,73.31599184537292,58
24025.0,83.15066598496148,58
28900.0,93.44835355083157,58
35344.0,104.63117204626872,58
42436.0,117.20531795162978,58
51529.0,127.4545340059273,58
62500.0,138.88763729788036,58
75625.0,151.08934591248564,58
91809.0,185.19278114093618,58
110889.0,207.85324802836274,58
133956.0,221.26379545279886,58
162409.0,243.68965152524854,58
197136.0,279.119642188691,58
238144.0,308.50880111351694,58
288369.0,374.8572336570559,58
25.0,0.35418147312400383,59
36.0,0.47176014890223344,59
49.0,0.6044209116473824,59
64.0,0.7484541120518994,59
81.0,0.9104582500452751,59
100.0,1.086001215088389,59
121.0,1.2744313014341675,59
144.0,1.4856799657484452,59
196.0,1.9588056544496468,59
225.0,2.2138798153566217,59
289.0,2.75966934456972,59
361.0,3.3525068051764193,59
400.0,3.6792077011833646,59
529.0,4.733569446636858,59
625.0,5.4582421599869395,59
729.0,6.1944645420581255,59
900.0,7.347658079599873,59
1089.0,8.381328159039418,59
1369.0,10.319548881361673,59
1600.0,12.057179527280141,59
1936.0,14.525668079839754,59
2401.0,17.847616602877505,59
2916.0,21.457910289926396,59
3481.0,25.276683138281946,59
4225.0,29.91927249823779,59
5184.0,35.57995743143654,59
6241.0,40.90723582650918,59
7569.0,47.5944899439699,59
9216.0,53.68459864082032,59
11236.0,61.3048905544764,59
13456.0,68.61044967598318,59
16384.0,76.87644992155761,59
19881.0,84.48282700877199,59
24025.0,93.98937558173841,59
28900.0,102.30209910545821,59
35344.0,108.86578804006658,59
42436.0,112.84575075521623,59
51529.0,120.81979826393233,59
62500.0,138.93777085757034,59
75625.0,162.29984107216856,59
91809.0,202.69434679906618,59
110889.0,205.3688981909239,59
133956.0,202.20393953495235,59
162409.0,197.8834312034162,59
197136.0,223.98273267909371,59
238144.0,264.39690050456676,59
288369.0,316.3340839120902,59
25.0,0.40127389021384496,60
36.0,0.5427805190248866,60
49.0,0.7034096573096653,60
64.0,0.8795611890042028,60
81.0,1.0730556591696199,60
100.0,1.2814414815114852,60
121.0,1.495288692389342,60
144.0,1.7252168653741158,60
196.0,2.2241087382779074,60
225.0,2.504839544758028,60
289.0,3.1155079181616085,60
361.0,3.787094175137678,60
400.0,4.132183525258133,60
529.0,5.214371356731252,60
625.0,5.974358825269281,60
729.0,6.7573281960163705,60
900.0,8.108227384954017,60
1089.0,10.627785305012042,60
1369.0,13.029928686764725,60
1600.0,14.96391188844231,60
1936.0,17.600282570672583,60
2401.0,20.955736960560102,60
2916.0,24.37580488087438,60
3481.0,27.912825033979644,60
4225.0,32.14447733009701,60
5184.0,36.84286212466837,60
6241.0,41.326455045301365,60
7569.0,45.7843977893702,60
9216.0,50.55445957325509,60
11236.0,57.500374988836676,60
13456.0,66.04090337811228,60
16384.0,76.39632904489325,60
19881.0,86.8858863237799,60
24025.0,96.67563041872903,60
28900.0,106.3099029809398,60
35344.0,113.83828228388913,60
42436.0,115.31513698994732,60
51529.0,115.78789154390611,60
62500.0,117.06550144373382,60
75625.0,131.05914324729534,60
91809.0,175.62600541613162,60
110889.0,205.2422728876576,60
133956.0,187.18485777726517,60
162409.0,161.57708707961632,60
197136.0,151.8386283285054,60
238144.0,155.7050005184797,60
288369.0,176.0842543494899,60
25.0,0.38778490637366025,61
36.0,0.5206695950251821,61
49.0,0.668279364006538,61
64.0,0.8237593718396349,61
81.0,0.9965761557517515,61
100.0,1.1815518687513347,61
121.0,1.3772022853668318,61
144.0,1.5900167213296155,61
196.0,2.0603822375712872,61
225.0,2.3149980211448407,61
289.0,2.8666494693387152,61
361.0,3.4592018835560414,61
400.0,3.763240542082431,61
529.0,4.733621991675169,61
625.0,5.449749786508091,61
729.0,6.213032673073104,61
900.0,7.412631398462534,61
1089.0,8.415437015498092,61
1369.0,10.106280370736899,61
1600.0,11.558597007650269,61
1936.0,13.668428824404664,61
2401.0,16.586625666606807,61
2916.0,19.785930966552645,61
3481.0,23.049176442899356,61
4225.0,27.025912396322987,61
5184.0,31.99623424580987,61
6241.0,36.72373879831243,61
7569.0,42.59046300090124,61
9216.0,48.72615076592931,61
11236.0,57.24059804118241,61
13456.0,66.23421375658833,61
16384.0,76.44183553119095,61
19881.0,86.3994052931112,61
24025.0,97.7082858677964,61
28900.0,109.37033291222151,61
35344.0,119.70900967152652,61
42436.0,120.7733391676539,61
51529.0,117.28536680936247,61
62500.0,124.27265588619552,61
75625.0,143.19880086240101,61
91809.0,167.2186930568313,61
110889.0,205.6824851151584,61
133956.0,230.4793247696606,61
162409.0,206.78747351870427,61
197136.0,196.1623543103467,61
238144.0,172.72826082695033,61
288369.0,172.52325186794084,61
25.0,0.3785368121780842,62
36.0,0.519058454048777,62
49.0,0.6838122886004021,62
64.0,0.8664173464966275,62
81.0,1.0725744284627994,62
100.0,1.2958434227368802,62
121.0,1.526003355745859,62
144.0,1.7702046464782903,62
196.0,2.3080063618701216,62
225.0,2.589101282787712,62
289.0,3.2013569891969267,62
361.0,3.8550117922500093,62
400.0,4.198105111575987,62
529.0,5.3106152742042845,62
625.0,6.125977883333672,62
729.0,7.027461433664296,62
900.0,8.44749282882116,62
1089.0,9.063347680419136,62
1369.0,10.82622673205813,62
1600.0,12.097614470807995,62
1936.0,13.903959329915354,62
2401.0,16.441854210494352,62
2916.0,19.280075877400833,62
3481.0,22.423638609221385,62
4225.0,26.40469006473541,62
5184.0,31.37141847711851,62
6241.0,36.61070712963243,62
7569.0,44.84427529575147,62
9216.0,52.48842995777153,62
11236.0,62.959561281446575,62
13456.0,74.15524649289186,62
16384.0,86.66602938997684,62
19881.0,98.36062677702887,62
24025.0,110.36111113834758,62
28900.0,121.60807369811467,62
35344.0,131.19425440990284,62
42436.0,138.6252603082052,62
51529.0,146.74053666134813,62
62500.0,159.60143334566138,62
75625.0,179.23673440191936,62
91809.0,215.2585996609631,62
110889.0,263.98783663911047,62
133956.0,304.3139990098359,62
162409.0,314.4371938200519,62
197136.0,299.57651650834185,62
238144.0,299.7514750761923,62
288369.0,379.5856946563363,62
25.0,0.39488676599061645,63
36.0,0.5305818361211075,63
49.0,0.6755387655893021,63
64.0,0.8326971207626886,63
81.0,1.004858000590596,63
100.0,1.187395264951746,63
121.0,1.3834401536498149,63
144.0,1.6003200382688123,63
196.0,2.090024539038003,63
225.0,2.3514625659450172,63
289.0,2.9027345676509433,63
361.0,3.5012743672582896,63
400.0,3.814105407664826,63
529.0,4.833478485861763,63
625.0,5.605069223192934,63
729.0,6.457805579407339,63
900.0,7.899548147963983,63
1089.0,9.330742404220272,63
1369.0,11.595799548474556,63
1600.0,13.332177430257877,63
1936.0,15.711328076155429,63
2401.0,18.832258404685366,63
2916.0,21.856912702568053,63
3481.0,24.953114404203042,63
4225.0,28.653241516826796,63
5184.0,32.99695411044275,63
6241.0,38.27530023292012,63
7569.0,43.438667099377575,63
9216.0,51.474270454718486,63
11236.0,60.717228978680126,63
13456.0,70.1752597671171,63
16384.0,81.38468299002997,63
19881.0,93.35441107251893,63
24025.0,106.69523369384305,63
28900.0,120.75132646038908,63
35344.0,133.56252548825728,63
42436.0,145.34225889729998,63
51529.0,157.664433069636,63
62500.0,163.2884857803485,63
75625.0,175.13193608522596,63
91809.0,176.3134793794179,63
110889.0,203.87536976833985,63
133956.0,227.8719386269071,63
162409.0,265.8638757198311,63
197136.0,276.76585229318994,63
238144.0,263.0298530511307,63
288369.0,267.802539778412,63
25.0,0.35234224675402204,64
36.0,0.4731737742107658,64
49.0,0.6083792490731692,64
64.0,0.7542517174550233,64
81.0,0.9126510089987987,64
100.0,1.0774446650729181,64
121.0,1.251039483376207,64
144.0,1.4397235090304272,64
196.0,1.8385172754677686,64
225.0,2.0446461308413104,64
289.0,2.4866218965735873,64
361.0,2.9551374547936873,64
400.0,3.194274436951332,64
529.0,3.9644968888032244,64
625.0,4.528233011317852,64
729.0,5.163120606620521,64
900.0,6.237860305931043,64
1089.0,7.520695869489731,64
1369.0,9.19018006993759,64
1600.0,10.752534700061542,64
1936.0,13.0298107713175,64
2401.0,16.310805436833085,64
2916.0,19.83443252164717,64
3481.0,23.555905925323984,64
4225.0,28.400447044929948,64
5184.0,34.41363793620223,64
6241.0,40.53051873339673,64
7569.0,48.063916449076814,64
9216.0,57.915768440320264,64
11236.0,69.38059262848239,64
13456.0,80.81648096564531,64
16384.0,94.10326634343922,64
19881.0,107.62758323746262,64
24025.0,119.91543607894789,64
28900.0,131.7823410610512,64
35344.0,143.32560907643568,64
42436.0,154.31340588664506,64
51529.0,162.46274843043108,64
62500.0,169.97736071792264,64
75625.0,184.1682852851787,64
91809.0,203.5002195950945,64
110889.0,236.20591415371223,64
133956.0,249.22512035501396,64
162409.0,247.2544042733334,64
197136.0,236.75245720847747,64
238144.0,225.3817315719481,64
288369.0,236.84983560554852,64
25.0,0.3363687005915074,65
36.0,0.4476852896608718,65
49.0,0.5783102822716194,65
64.0,0.7187898389843977,65
81.0,0.8729451568969397,65
100.0,1.0375158849158508,65
121.0,1.2134309876656248,65
144.0,1.398502074459813,65
196.0,1.8041942655796126,65
225.0,2.0379731145051623,65
289.0,2.5564697029627177,65
361.0,3.127149946161879,65
400.0,3.4309589690532203,65
529.0,4.466022020099684,65
625.0,5.246938044181004,65
729.0,6.043624262659113,65
900.0,7.321723262059794,65
1089.0,9.192762437581557,65
1369.0,11.3947072038189,65
1600.0,13.17509496636441,65
1936.0,15.641806111263513,65
2401.0,18.923167701538528,65
2916.0,22.20461825879187,65
3481.0,25.52969634528321,65
4225.0,29.59557840003781,65
5184.0,34.81283959150334,65
6241.0,40.59551169883903,65
7569.0,49.00375466253393,65
9216.0,57.9293317919641,65
11236.0,67.06260369566331,65
13456.0,75.16710571947941,65
16384.0,84.011759035653,65
19881.0,93.68837919999211,65
24025.0,105.50287369945723,65
28900.0,121.76694807259867,65
35344.0,145.2486692164142,65
42436.0,167.6553851275192,65
51529.0,192.51687313411995,65
62500.0,216.99891665371683,65
75625.0,241.6488929663803,65
91809.0,256.6335311799113,65
110889.0,283.8414162724387,65
133956.0,313.98745500400446,65
162409.0,321.67882614439884,65
197136.0,356.58178144026266,65
238144.0,437.7085429049221,65
288369.0,504.5414230267887,65
25.0,0.3976787316788869,66
36.0,0.5366185395206783,66
49.0,0.694249218488849,66
64.0,0.8684179522412913,66
81.0,1.0568497342416088,66
100.0,1.2576828139091385,66
121.0,1.4663152781028603,66
144.0,1.6843833562805335,66
196.0,2.1530384949696737,66
225.0,2.4041098772060034,66
289.0,2.9452774470263976,66
361.0,3.5247931703623663,66
400.0,3.8258296091917883,66
529.0,4.80202101078238,66
625.0,5.487610941354714,66
729.0,6.184506355556637,66
900.0,7.236186243240492,66
1089.0,8.380634242231087,66
1369.0,9.775901729262806,66
1600.0,10.790530396165373,66
1936.0,12.275615704496088,66
2401.0,14.404123471012293,66
2916.0,16.781360029137137,66
3481.0,19.32191120643732,66
4225.0,22.80174692956042,66
5184.0,27.573081838200725,66
6241.0,32.707536476213534,66
7569.0,39.734953814544205,66
9216.0,46.80645313238944,66
11236.0,54.15614772973778,66
13456.0,61.21594229225534,66
16384.0,69.0574259722924,66
19881.0,74.14672776268637,66
24025.0,78.59096685581355,66
28900.0,84.9116237520859,66
35344.0,97.83089369997435,66
42436.0,118.28996003959062,66
51529.0,145.36016176512385,66
62500.0,175.08962235811705,66
75625.0,199.76211073279038,66
91809.0,222.5529304823563,66
110889.0,232.80076024265506,66
133956.0,235.02165062310723,66
162409.0,238.10705045787108,66
197136.0,265.31121568709216,66
238144.0,329.51861739097745,66
288369.0,354.24898515971216,66
25.0,0.368336540527345,67
36.0,0.4945391418632054,67
49.0,0.6371530802594597,67
64.0,0.7931103427664312,67
81.0,0.9569228594542096,67
100.0,1.1324884268030277,67
121.0,1.315953187692019,67
144.0,1.5087188500203819,67
196.0,1.9300688539920041,67
225.0,2.1525947314917104,67
289.0,2.6143623943311427,67
361.0,3.100184193055361,67
400.0,3.3562246954096584,67
529.0,4.186295264663603,67
625.0,4.804884653247585,67
729.0,5.5154724087283595,67
900.0,6.64750485945116,67
1089.0,7.317586501708875,67
1369.0,8.609694285081126,67
1600.0,9.651235108453005,67
1936.0,11.022964306004274,67
2401.0,13.082366698422579,67
2916.0,15.3814554648253,67
3481.0,17.811628706245592,67
4225.0,20.806692843806964,67
5184.0,24.342690899057445,67
6241.0,28.11780934123476,67
7569.0,32.88387650179527,67
9216.0,38.57396938077084,67
11236.0,45.65946441874719,67
13456.0,54.48537363230414,67
16384.0,65.94686158166618,67
19881.0,77.14950902954398,67
24025.0,88.38279338613901,67
28900.0,99.96951501882397,67
35344.0,110.92450928200567,67
42436.0,120.3384515941332,67
51529.0,133.1014181160828,67
62500.0,150.77734678814764,67
75625.0,177.41324059251122,67
91809.0,217.84372936628367,67
110889.0,242.11220202893284,67
133956.0,253.44431084272674,67
162409.0,257.9997707643327,67
197136.0,281.3661627379295,67
238144.0,338.863074796759,67
288369.0,389.53341901088055,67
25.0,0.37151161824456846,68
36.0,0.494593746689975,68
49.0,0.6310731593353965,68
64.0,0.7835842220784849,68
81.0,0.9489747916200597,68
100.0,1.1295883861915883,68
121.0,1.3236812454961597,68
144.0,1.5293561052986562,68
196.0,1.9861274120187826,68
225.0,2.225437429169922,68
289.0,2.7519357537789406,68
361.0,3.325731765151085,68
400.0,3.64249650773156,68
529.0,4.710480694390657,68
625.0,5.5044326423975845,68
729.0,6.3284024024729595,68
900.0,7.719725376182937,68
1089.0,9.858445634796304,68
1369.0,12.081487720961245,68
1600.0,13.764765010863725,68
1936.0,15.977626370774933,68
2401.0,18.82178020810661,68
2916.0,21.60555160160228,68
3481.0,24.53034283212142,68
4225.0,28.33821488334444,68
5184.0,33.14976471420069,68
6241.0,37.900743309981664,68
7569.0,44.09368972048314,68
9216.0,51.6426333705647,68
11236.0,60.391623835004566,68
13456.0,69.78626956011568,68
16384.0,82.26761577002362,68
19881.0,94.7939751546565,68
24025.0,108.63013221234334,68
28900.0,122.29220814993099,68
35344.0,133.89137696457226,68
42436.0,141.64758486546071,68
51529.0,155.9074081119041,68
62500.0,173.20509702478438,68
75625.0,191.46298315269823,68
91809.0,228.0458748390672,68
110889.0,255.40613569441453,68
133956.0,250.3687915099022,68
162409.0,265.7574778052494,68
197136.0,285.51406430451584,68
238144.0,314.56531802934313,68
288369.0,365.6793614538594,68
25.0,0.3958430828601159,69
36.0,0.5380637390671962,69
49.0,0.6981574231610593,69
64.0,0.8676645672912069,69
81.0,1.0542907642147423,69
100.0,1.2576858563065416,69
121.0,1.4724704407953348,69
144.0,1.70062584580533,69
196.0,2.197492014181615,69
225.0,2.457688598534643,69
289.0,3.0281152740719004,69
361.0,3.6587194266898613,69
400.0,3.970197825454142,69
529.0,4.95379918155837,69
625.0,5.682913861970743,69
729.0,6.484038702808506,69
900.0,7.797753185832585,69
1089.0,9.016585269343167,69
1369.0,10.990570255429972,69
1600.0,12.612661380725855,69
1936.0,14.973125138377698,69
2401.0,18.117395630630398,69
2916.0,21.33783778772792,69
3481.0,24.578107851974195,69
4225.0,28.369456833825083,69
5184.0,33.21496310442887,69
6241.0,38.54659860383792,69
7569.0,44.96958406924039,69
9216.0,53.27911535910764,69
11236.0,63.75875688245979,69
13456.0,74.47796048862044,69
16384.0,86.01097687467309,69
19881.0,98.4385422832362,69
24025.0,110.40129070818963,69
28900.0,121.78269043683524,69
35344.0,134.16804643031733,69
42436.0,144.97255187210914,69
51529.0,153.71445648991516,69
62500.0,175.50032560452505,69
75625.0,201.07868196772176,69
91809.0,248.82442838525978,69
110889.0,244.13759233002295,69
133956.0,268.837313866868,69
162409.0,301.2065071777268,69
197136.0,346.31030849560943,69
238144.0,401.2210203700911,69
288369.0,498.8021938767194,69
25.0,0.40265975010286975,70
36.0,0.552727148649621,70
49.0,0.7249278920693673,70
64.0,0.9149742880247828,70
81.0,1.1333901663678296,70
100.0,1.3764795241947532,70
121.0,1.63045282460203,70
144.0,1.8998367150797992,70
196.0,2.5039519147518114,70
225.0,2.836452547667288,70
289.0,3.5379602471200253,70
361.0,4.296181956383735,70
400.0,4.690024713741945,70
529.0,5.973273512837391,70
625.0,6.92118336981919,70
729.0,7.9367411656933005,70
900.0,9.659480713933597,70
1089.0,10.99166370704215,70
1369.0,13.601854135261364,70
1600.0,15.795330487900817,70
1936.0,18.779846761165818,70
2401.0,22.801803682328906,70
2916.0,26.95632106719641,70
3481.0,31.14332571483242,70
4225.0,36.03622714501298,70
5184.0,41.60958288644039,70
6241.0,47.25386124584258,70
7569.0,57.24818414313946,70
9216.0,65.23165233353188,70
11236.0,72.97491372566995,70
13456.0,79.80241583944738,70
16384.0,88.18477321442361,70
19881.0,97.57760741281707,70
24025.0,104.92852026840328,70
28900.0,110.49806137925836,70
35344.0,118.79937286969009,70
42436.0,123.98036589055553,70
51529.0,126.16298721476463,70
62500.0,133.70181204710013,70
75625.0,150.19002947783514,70
91809.0,186.22202041726507,70
110889.0,221.47495524940203,70
133956.0,236.11313615314336,70
162409.0,235.02760937370158,70
197136.0,221.53311426069908,70
238144.0,197.3496842901078,70
288369.0,223.54274178248295,70
25.0,0.39534892827361195,71
36.0,0.5359727859808529,71
49.0,0.6954736507011324,71
64.0,0.8676646350982026,71
81.0,1.054122251030409,71
100.0,1.2545545401602745,71
121.0,1.4669375818482364,71
144.0,1.6894528232665438,71
196.0,2.1496319663839434,71
225.0,2.390363692457614,71
289.0,2.9142852586025114,71
361.0,3.4881237172771757,71
400.0,3.777211637111078,71
529.0,4.720733164925688,71
625.0,5.446274231333766,71
729.0,6.214029331555666,71
900.0,7.558783392161632,71
1089.0,8.962630145961638,71
1369.0,11.113060946392938,71
1600.0,12.845061300810146,71
1936.0,15.237555535824862,71
2401.0,18.387038166800355,71
2916.0,21.93933639238227,71
3481.0,25.489760182373374,71
4225.0,30.149433923139622,71
5184.0,35.723377696561144,71
6241.0,41.534944830740514,71
7569.0,49.11845959265133,71
9216.0,56.89566971225927,71
11236.0,64.93373122950155,71
13456.0,72.49526565075283,71
16384.0,82.5252378467573,71
19881.0,95.33807253889685,71
24025.0,110.22844604745303,71
28900.0,126.33521752537808,71
35344.0,141.99138763050453,71
42436.0,155.58037982520415,71
51529.0,168.95781700344946,71
62500.0,184.54115473235527,71
75625.0,197.98409446038738,71
91809.0,228.0637454530694,71
110889.0,276.4428175074365,71
133956.0,291.7931495737509,71
162409.0,303.7073518243252,71
197136.0,347.1845434343273,71
238144.0,366.706056551255,71
288369.0,355.46199258985934,71
